CODMEC,ANO,DEP,NOME,SETEDU,DISTRITO,SUBPREF,DIRET,ZONA,EFABAND9ANOS1S,EFABAND9ANOS2S,EFABAND9ANOS3S,EFABAND9ANOS4S,EFABAND9ANOS5S,EFABAND9ANOS6S,EFABAND9ANOS7S,EFABAND9ANOS8S,EFABAND9ANOS9S,EFABAND1S,EFABAND2S,EFABAND3S,EFABAND4S,EFABAND5S,EFABAND6S,EFABAND7S,EFABAND8S,TOTALEF_ABAND,EFAPROV9ANOS1S,EFAPROV9ANOS2S,EFAPROV9ANOS3S,EFAPROV9ANOS4S,EFAPROV9ANOS5S,EFAPROV9ANOS6S,EFAPROV9ANOS7S,EFAPROV9ANOS8S,EFAPROV9ANOS9S,EFAPROV1S,EFAPROV2S,EFAPROV3S,EFAPROV4S,EFAPROV5S,EFAPROV6S,EFAPROV7S,EFAPROV8S,TOTALEF_APROV,EFREPROV9ANOS1S,EFREPROV9ANOS2S,EFREPROV9ANOS3S,EFREPROV9ANOS4S,EFREPROV9ANOS5S,EFREPROV9ANOS6S,EFREPROV9ANOS7S,EFREPROV9ANOS8S,EFREPROV9ANOS9S,EFREPROV1S,EFREPROV2S,EFREPROV3S,EFREPROV4S,EFREPROV5S,EFREPROV6S,EFREPROV7S,EFREPROV8S,TOTALEF_REPROV,CONCLUINTES_EF,EMABAND1S,EMABAND2S,EMABAND3S,EMABAND4S,TOTAL_EM_ABAND,EMREPROV1S,EMREPROV2S,EMREPROV3S,EMREPROV4S,TOTAL_EM_REPROV,EMAPROV1S,EMAPROV2S,EMAPROV3S,EMAPROV4S,TOTAL_EM_APROV,CONCLUINTES_EM,CONCLUINTES_EJA,EPAPROV,EPREPROV,EPABAND,EJAIABAND,EJAIAPROV,EJAIREPROV,EJAITOTAL,EJAIIABAND,EJAIIAPROV,EJAIIREPROV,EJAIITOTAL,EJATOT
35143406,2015,PARTICULAR,AUGUSTO LARANJA COLEGIO UNIDADE I,0,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,57,58,48,65,62,48,34,0,0,0,0,0,0,0,0,519,1,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,3,22,33,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143571,2015,PARTICULAR,NICOLAU KERPEN COLEGIO,0,RIO PEQUENO,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,38,34,35,35,26,36,22,42,0,0,0,0,0,0,0,0,314,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,3,3,1,0,7,35,39,36,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143595,2015,PARTICULAR,GIUSTO ZONZINI COLEGIO,0,RAPOSO TAVARES,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,61,51,40,54,47,44,67,45,0,0,0,0,0,0,0,0,457,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,4,0,0,11,54,29,34,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143649,2015,PARTICULAR,STELLA RODRIGUES COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,23,33,31,40,25,28,31,50,0,0,0,0,0,0,0,0,295,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,40,39,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143959,2015,PARTICULAR,CERTUS COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,96,86,74,80,93,53,88,82,0,0,0,0,0,0,0,0,751,1,3,2,0,1,1,0,2,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,10,3,5,0,18,80,103,72,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144186,2015,PARTICULAR,ITACA COLEGIO,0,BUTANTA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37,46,42,48,53,46,31,41,0,0,0,0,0,0,0,0,397,1,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,5,0,0,9,27,24,23,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144228,2015,PARTICULAR,EXATUS COLEGIO E VESTIBULARES,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,27,29,42,35,41,58,63,0,0,0,0,0,0,0,0,349,0,0,0,0,1,1,4,3,9,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,13,9,2,0,24,71,64,90,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144241,2015,PARTICULAR,NOVA ERA COLEGIO,0,SAO RAFAEL,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,122,93,77,89,82,66,61,57,0,0,0,0,0,0,0,0,766,0,0,1,0,2,4,1,5,4,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,5,2,0,13,67,76,31,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144307,2015,PARTICULAR,RICARDO RODRIGUES ALVES COLEGIO,0,RIO PEQUENO,BUTANTA,BUTANTA,OESTE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,33,33,43,41,49,31,38,44,0,0,0,0,0,0,0,0,335,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,37,18,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144459,2015,PARTICULAR,CASAGRANDE COLEGIO,0,PONTE RASA,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,43,18,39,34,24,37,30,0,0,0,0,0,0,0,0,300,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,28,22,28,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144721,2015,PARTICULAR,ALICERCE COLEGIO,0,CAMPO GRANDE,SANTO AMARO,SANTO AMARO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,58,45,43,32,46,39,44,41,0,0,0,0,0,0,0,0,391,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,1,0,3,44,42,33,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144824,2015,PARTICULAR,DISCERE LABORATUM COLEGIO,0,TATUAPE,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,19,17,32,28,29,23,29,0,0,0,0,0,0,0,0,224,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,19,25,22,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35144952,2015,PARTICULAR,ARGUMENTO COLEGIO,0,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,67,68,69,96,184,140,143,154,0,0,0,0,0,0,0,0,974,0,0,0,1,0,2,5,5,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,8,4,2,0,14,136,129,148,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35150265,2015,PARTICULAR,VIP COLEGIO JARDIM TREMEMBE,0,TUCURUVI,SANTANA/TUCURUVI,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,68,64,65,64,84,93,113,92,0,0,0,0,0,0,0,0,722,0,2,1,2,6,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,2,112,49,69,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35150733,2015,PARTICULAR,SANTA MARIA DE NAZARE COLEGIO UNIDADE I,0,CIDADE LIDER,ITAQUERA,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,40,37,20,17,35,17,22,18,0,0,0,0,0,0,0,0,255,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,4,14,21,12,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35150885,2015,PARTICULAR,VERA CRUZ ESCOLA UNIDDE III,0,VILA LEOPOLDINA,LAPA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,8,134,137,125,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151191,2015,PARTICULAR,PASSO SEGURO COLEGIO,0,MOOCA,MOOCA,PENHA,LESTE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70,56,29,17,27,26,24,22,21,0,0,0,0,0,0,0,0,292,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,10,13,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151385,2015,PARTICULAR,PAN TERRA COLEGIO E PRE ESCOLA,0,ARTUR ALVIM,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,63,65,57,71,58,60,70,79,0,0,0,0,0,0,0,0,572,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,70,73,58,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151506,2015,PARTICULAR,MIRANDA COLEGIO DE EIFM,0,PIRITUBA,PIRITUBA,PIRITUBA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,130,162,138,115,149,118,124,105,0,0,0,0,0,0,0,0,1181,0,2,0,0,1,1,3,4,2,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,1,5,0,10,96,67,80,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151518,2015,PARTICULAR,ADELIA COSTA E SILVA COLEGIO,0,JARAGUA,PIRITUBA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,64,61,57,60,44,53,52,56,0,0,0,0,0,0,0,0,491,0,3,0,2,0,3,3,7,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,0,0,3,58,37,42,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151725,2015,PARTICULAR,CAVLAC COLEGIO,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,45,35,31,32,32,46,32,0,0,0,0,0,0,0,0,308,3,1,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,21,36,27,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151836,2015,PARTICULAR,SENIOR COLEGIO,0,VILA MARIANA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,48,31,24,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35151889,2015,PARTICULAR,GUARAPIRANGA COLEGIO,0,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,64,50,37,62,50,44,72,60,0,0,0,0,0,0,0,0,497,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,2,69,57,60,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35152511,2015,PARTICULAR,SALMISTA COLEGIO,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,44,37,34,51,35,36,27,37,0,0,0,0,0,0,0,0,349,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,23,23,13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35152523,2015,PARTICULAR,RAPOSO TAVARES COLEGIO,0,RAPOSO TAVARES,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,38,32,25,26,29,20,21,0,0,0,0,0,0,0,0,250,2,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,1,0,0,6,16,20,18,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153084,2015,PARTICULAR,EDUCANDARIO DOS ANJOS,0,IGUATEMI,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,89,76,51,68,59,48,60,68,0,0,0,0,0,0,0,0,617,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,72,38,28,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153114,2015,PARTICULAR,T C A COLEGIO,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,17,25,24,27,28,30,25,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153285,2015,PARTICULAR,COMUNIDADE COLEGIO DA,0,CARRAO,ARICANDUVA/FORMOSA/CARRAO,ITAQUERA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,57,48,43,46,54,54,53,51,0,0,0,0,0,0,0,0,449,0,0,2,0,3,0,3,6,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,1,0,0,4,26,28,17,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153497,2015,PARTICULAR,MIGUEL COLEGIO,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,54,27,37,36,46,45,36,0,0,0,0,0,0,0,0,379,1,2,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,1,0,0,7,16,19,24,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153503,2015,PARTICULAR,SAO FRANCISCO COLEGIO,0,SAO MIGUEL,SAO MIGUEL,SAO MIGUEL,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,40,17,25,33,23,32,25,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,31,28,24,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153564,2015,PARTICULAR,CHACARA A PIMENTINHA E COLEGIO MEIRELLES LEME EIFM,0,BUTANTA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,37,34,26,23,24,26,30,0,0,0,0,0,0,0,0,275,0,0,2,0,1,1,2,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,3,1,0,6,29,44,40,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153631,2015,PARTICULAR,INSTITUTO DE NOVO DINAMICO,0,SAO LUCAS,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,55,42,37,46,49,47,47,0,0,0,0,0,0,0,0,396,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,1,0,6,21,21,26,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153643,2015,PARTICULAR,LEOPOLDO BRENTANO COLEGIO,0,SAO LUCAS,VILA PRUDENTE,IPIRANGA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,8,15,12,22,21,17,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,9,28,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153692,2015,PARTICULAR,ARCADIA COLEGIO,0,SAUDE,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,40,47,51,44,36,28,36,47,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,6,26,18,18,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153825,2015,PARTICULAR,SAO LUIZ DE GONZAGA III COLEGIO,0,JARDIM SAO LUIS,M'BOI MIRIM,CAMPO LIMPO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,78,62,73,65,64,81,52,57,0,0,0,0,0,0,0,0,613,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,88,66,48,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35153989,2015,PARTICULAR,ANGLO MORUMBI COLEGIO,0,VILA SONIA,BUTANTA,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,82,87,75,93,104,108,98,95,0,0,0,0,0,0,0,0,795,1,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,1,0,0,10,128,123,133,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154210,2015,PARTICULAR,VIVA ESCOLA,0,ITAIM BIBI,PINHEIROS,BUTANTA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,98,85,81,70,96,99,87,80,0,0,0,0,0,0,0,0,815,0,3,0,0,1,3,7,2,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,1,0,5,78,79,67,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154337,2015,PARTICULAR,BRIDA COLEGIO,0,JARAGUA,PIRITUBA,PIRITUBA,OESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,59,47,54,49,32,40,38,46,0,0,0,0,0,0,0,0,406,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,33,32,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154441,2015,PARTICULAR,ALIADO COLEGIO UNIDADE CLUBE GUAPIRA,0,JACANA,JACANA/TREMEMBE,JACANA/TREMEMBE,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,19,22,17,31,26,30,33,0,0,0,0,0,0,0,0,199,0,0,0,2,0,3,2,1,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,1,1,0,7,29,37,32,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154684,2015,PARTICULAR,TEMA COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,21,32,28,20,25,16,20,31,0,0,0,0,0,0,0,0,222,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,15,20,13,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154817,2015,PARTICULAR,THOMAZ TREGLIA COLEGIO,0,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,43,39,38,51,51,37,43,52,0,0,0,0,0,0,0,0,396,0,1,0,1,0,9,2,3,2,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,5,38,25,27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35154854,2015,PARTICULAR,GENESE COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,9,14,19,11,16,18,20,0,0,0,0,0,0,0,0,149,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,17,24,12,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155019,2015,PARTICULAR,RUMO INICIAL COLEGIO,0,IPIRANGA,IPIRANGA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,65,55,58,54,47,46,50,0,0,0,0,0,0,0,0,489,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,1,0,4,42,49,37,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155263,2015,PARTICULAR,ALCANCE COLEGIO,0,SOCORRO,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,28,32,24,31,41,41,38,0,0,0,0,0,0,0,0,277,1,0,1,0,0,1,6,4,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,2,0,5,48,39,36,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155287,2015,PARTICULAR,GRAJAU COLEGIO,0,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,87,83,54,50,72,56,65,65,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,56,49,41,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35155299,2015,PARTICULAR,SANTA RITA COLEGIO,0,GRAJAU,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,34,34,43,36,29,30,35,0,0,0,0,0,0,0,0,331,2,1,2,1,1,4,1,4,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,1,27,20,16,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35156231,2015,PARTICULAR,SAINT CLAIR COLEGIO,0,PARI,MOOCA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,99,67,79,105,92,89,76,70,0,0,0,0,0,0,0,0,759,0,0,0,3,4,4,4,2,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,11,0,2,0,13,81,79,38,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35156541,2015,PARTICULAR,APRENDIZ DO FUTURO COLEGIO,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,20,21,20,35,22,30,30,0,0,0,0,0,0,0,0,239,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,3,33,19,24,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35156565,2015,PARTICULAR,PRO SABER BIO COLEGIO,0,SAO MATEUS,SAO MATEUS,SAO MATEUS,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,105,84,60,101,118,97,107,113,0,0,0,0,0,0,0,0,887,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,79,46,52,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35157132,2015,PARTICULAR,EVOLUCAO COLEGIO,0,ERMELINO MATARAZZO,ERMELINO MATARAZZO,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,37,26,30,45,35,32,30,32,0,0,0,0,0,0,0,0,313,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,22,30,21,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35157478,2015,PARTICULAR,AUGUSTO SILVA COLEGIO,0,ARTUR ALVIM,PENHA,PENHA,LESTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,33,38,26,18,56,44,51,44,0,0,0,0,0,0,0,0,345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,24,19,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158197,2015,PARTICULAR,GUSTAVO AMARAL COLEGIO,0,FREGUESIA DO O,FREGUESIA/BRASILANDIA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,23,15,14,55,35,35,43,0,0,0,0,0,0,0,0,261,0,1,1,0,0,2,4,2,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,2,40,33,17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158318,2015,PARTICULAR,NOVA CACHOEIRINHA COLEGIO UNIDADE II,0,CACHOEIRINHA,CASA VERDE/CACHOEIRINHA,FREGUESIA/BRASILANDIA,NORTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,0,15,97,75,99,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158483,2015,PARTICULAR,STOCKLER COLEGIO,0,MOEMA,VILA MARIANA,IPIRANGA,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,34,40,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,14,68,66,55,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35158525,2015,PARTICULAR,CERIMAR COLEGIO,0,CIDADE DUTRA,CAPELA DO SOCORRO,CAPELA DO SOCORRO,SUL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,57,66,66,63,60,61,74,0,0,0,0,0,0,0,0,594,3,10,3,0,1,6,0,4,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2,4,2,0,8,55,40,38,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
